protocol, src_addr, dst_addr, tcp_bytes,quic_bytes,real_time
6	142.250.182.174	192.168.29.162	1400		13.220643000
6	142.250.182.174	192.168.29.162	879		13.220665000
17	192.168.29.162	142.250.182.174		172	13.227710000
17	142.250.182.174	192.168.29.162		951	13.231559000
17	142.250.182.174	192.168.29.162		129	13.231577000
6	192.168.29.162	142.250.182.174	0		13.232142000
6	192.168.29.162	142.250.182.174	0		13.237000000
17	192.168.29.162	142.250.182.174		41	13.242206000
6	142.250.194.35	192.168.29.162	1400		13.250735000
6	142.250.194.35	192.168.29.162	1400		13.250781000
6	142.250.194.35	192.168.29.162	1686		13.250785000
17	142.250.182.174	192.168.29.162		32	13.256321000
6	192.168.29.162	142.250.194.35	0		13.259129000
6	192.168.29.162	142.250.194.35	0		13.272592000
6	192.168.29.162	142.250.194.35	0		13.274723000
6	192.168.29.162	142.250.194.35	0		13.274731000
6	192.168.29.162	142.250.194.35	74		13.280061000
6	192.168.29.162	142.250.194.35	98		13.280069000
6	142.250.194.35	192.168.29.162	0		13.283772000
6	142.250.194.35	192.168.29.162	0		13.283783000
6	142.250.194.35	192.168.29.162	962		13.284111000
6	142.250.194.35	192.168.29.162	31		13.284116000
6	192.168.29.162	142.250.194.35	603		13.285174000
6	192.168.29.162	142.250.194.35	0		13.287754000
6	192.168.29.162	142.250.194.35	31		13.287759000
6	142.250.194.35	192.168.29.162	546		13.290252000
6	142.250.194.35	192.168.29.162	1400		13.290266000
6	142.250.194.35	192.168.29.162	1400		13.290278000
6	142.250.194.35	192.168.29.162	1400		13.290290000
6	142.250.194.35	192.168.29.162	1400		13.290302000
6	142.250.194.35	192.168.29.162	1400		13.291528000
6	142.250.194.35	192.168.29.162	1400		13.292081000
6	142.250.194.35	192.168.29.162	1400		13.292092000
6	142.250.194.35	192.168.29.162	1400		13.293298000
6	142.250.194.35	192.168.29.162	1400		13.293311000
6	142.250.194.35	192.168.29.162	1400		13.294495000
6	142.250.194.35	192.168.29.162	1400		13.294509000
6	142.250.194.35	192.168.29.162	256		13.295671000
6	192.168.29.162	142.250.194.35	0		13.295954000
6	192.168.29.162	142.250.194.35	0		13.295962000
6	192.168.29.162	142.250.194.35	0		13.298996000
6	192.168.29.162	142.250.194.35	0		13.301205000
6	192.168.29.162	142.250.194.35	0		13.302288000
6	192.168.29.162	142.250.194.35	0		13.303369000
6	192.168.29.162	142.250.194.35	39		13.307734000
6	142.250.194.35	192.168.29.162	0		13.316876000
17	192.168.29.162	142.250.194.35		1258	13.333340000
17	142.250.194.35	192.168.29.162		1258	13.337717000
17	192.168.29.162	142.250.194.35		1258	13.348360000
17	192.168.29.162	142.250.194.35		49	13.363975000
17	192.168.29.162	142.250.194.35		49	13.387529000
17	142.250.194.35	192.168.29.162		1258	13.406131000
17	142.250.194.35	192.168.29.162		1258	13.406151000
17	142.250.194.35	192.168.29.162		1229	13.406153000
17	142.250.194.35	192.168.29.162		111	13.406156000
17	192.168.29.162	142.250.194.35		49	13.413993000
17	192.168.29.162	142.250.194.35		167	13.418242000
17	192.168.29.162	142.250.194.35		623	13.420468000
17	142.250.194.35	192.168.29.162		954	13.421996000
17	142.250.194.35	192.168.29.162		145	13.422006000
17	142.250.194.35	192.168.29.162		494	13.424630000
17	142.250.194.35	192.168.29.162		1254	13.424680000
17	142.250.194.35	192.168.29.162		1258	13.424693000
17	142.250.194.35	192.168.29.162		1258	13.424703000
17	142.250.194.35	192.168.29.162		1258	13.424711000
17	142.250.194.35	192.168.29.162		1258	13.424721000
17	142.250.194.35	192.168.29.162		1258	13.424732000
17	142.250.194.35	192.168.29.162		1258	13.424771000
17	142.250.194.35	192.168.29.162		1258	13.426348000
17	142.250.194.35	192.168.29.162		1258	13.426358000
17	142.250.194.35	192.168.29.162		1258	13.426368000
17	142.250.194.35	192.168.29.162		1258	13.426378000
17	142.250.194.35	192.168.29.162		1258	13.427802000
17	142.250.194.35	192.168.29.162		852	13.427810000
17	192.168.29.162	142.250.194.35		42	13.428452000
17	192.168.29.162	142.250.194.35		41	13.428468000
17	192.168.29.162	142.250.194.35		46	13.430625000
17	192.168.29.162	142.250.194.35		41	13.430632000
17	192.168.29.162	142.250.194.35		41	13.435035000
17	192.168.29.162	142.250.194.35		41	13.435050000
17	192.168.29.162	142.250.194.35		41	13.435054000
17	192.168.29.162	142.250.194.35		41	13.435058000
6	192.168.29.162	142.250.207.234	0		13.437093000
